Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	743b2c93-a11d-4c08-b5c8-f4ba967793fb	PathCellObject		PathAnnotationObject	Polygon	6294	7116.2	0.728	13.3921	13.9701	0.8623	0.9981	5.6356	3.0634	30.1907	20.9515	0.8643	1	8.4533	4.5954	0.4436	1.469	1.4346	0.5841	2.3133	0.4178	0.5713	0.4672	0.162	1.6787	0.3597	0.4844	0.3367	0.1627	1.6787	0.415	0.972	0.8453	0.162	2.3133	0.5906	0.2332	0.234	0.0651	0.4116	0.0704	0.184	0.1692	0.0298	0.3936	0.0929	0.1885	0.1763	0.0542	0.3739	0.0864	0.206	0.2091	0.0298	0.4116	0.087
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f265f310-a84e-4bd3-8dba-8596aa2fa593	PathCellObject		PathAnnotationObject	Polygon	6405.8	7096.5	0.7275	23.3847	17.3814	0.9727	1	5.9186	4.8689	52.6172	26.0723	0.9727	1	8.8777	7.304	0.4444	0.867	0.8669	0.5993	1.2046	0.1404	0.6515	0.6522	0.232	1.1961	0.1922	0.6223	0.5618	0.232	1.1961	0.2557	0.7466	0.7471	0.232	1.2046	0.2019	0.2474	0.2494	0.152	0.3328	0.0366	0.2876	0.2785	0.1746	0.5208	0.0665	0.3268	0.3169	0.2054	0.5208	0.0842	0.2698	0.2613	0.152	0.5208	0.0588
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4891d3ed-88fd-483a-a7c8-02324dc90deb	PathCellObject		PathAnnotationObject	Polygon	6269.6	7126.7	0.7274	11.6465	13.8384	0.7642	0.9773	5.735	2.6192	26.8177	20.6754	0.7884	1	8.6029	3.9291	0.4344	1.285	1.1435	0.5331	2.4357	0.5464	0.5068	0.4945	0.2413	0.8089	0.1089	0.4399	0.4409	0.2413	0.7646	0.1104	0.8483	0.6178	0.2413	2.4357	0.5355	0.2522	0.2463	0.0874	0.4865	0.0822	0.2903	0.2907	0.1222	0.4487	0.0774	0.3088	0.3161	0.1404	0.4487	0.0734	0.2736	0.2781	0.0874	0.4865	0.0817
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	b3efaaee-0ad4-4ad6-92b2-71021549d7f6	PathCellObject		PathAnnotationObject	Polygon	6275.8	7073.9	0.7265	12.9927	15.7332	0.6596	0.8617	5.5229	3.4481	33.9246	22.2499	0.8611	1	8.2848	5.1723	0.383	1.1311	1.1209	0.5024	1.8162	0.3318	0.603	0.4678	0.1223	1.6437	0.385	0.4404	0.3575	0.1223	1.6405	0.3586	0.8019	0.673	0.1223	1.8162	0.4464	0.3354	0.3441	0.1912	0.4602	0.0648	0.349	0.3565	0.0922	0.4639	0.0666	0.3244	0.3361	0.0922	0.451	0.0868	0.3439	0.3524	0.0922	0.4639	0.0662
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6a62d6d8-8fdc-408e-8503-8b4e676a327a	PathCellObject		PathAnnotationObject	Polygon	6300.1	7148.6	0.7254	8.0937	11.4287	0.7787	0.8943	3.9173	3.1301	20.3605	16.6192	0.9264	1	5.8755	4.6952	0.3975	1.0932	1.0687	0.5543	1.6528	0.3097	0.7858	0.6334	0.3117	1.6005	0.3805	0.621	0.4944	0.3117	1.5206	0.3183	0.9062	0.8073	0.3117	1.6528	0.3846	0.3461	0.3487	0.1903	0.4539	0.0461	0.3364	0.333	0.1668	0.5422	0.0835	0.3404	0.3256	0.1668	0.5422	0.0979	0.3402	0.3396	0.1668	0.5422	0.0713
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	284d6f4a-7948-487c-8bda-447977d0ccba	PathCellObject		PathAnnotationObject	Polygon	6487.5	7179.4	0.7252	36.3919	23.0423	0.8613	0.9987	9.1495	5.0271	81.9884	34.5571	0.8628	1	13.7233	7.5406	0.4438	0.9388	0.9219	0.5189	1.3564	0.1852	0.5098	0.4644	0.2506	1.0082	0.1648	0.4027	0.3734	0.2506	0.8061	0.1317	0.6992	0.6796	0.2506	1.3564	0.2751	0.2282	0.227	0.0791	0.359	0.0578	0.2456	0.2332	0.0702	0.4837	0.0872	0.2652	0.2673	0.0702	0.4837	0.1031	0.2379	0.2288	0.0702	0.4837	0.0761
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6d5e749e-dd4b-445b-a72e-df889c874749	PathCellObject		PathAnnotationObject	Polygon	6296.6	7107.2	0.7238	15.7911	14.2794	0.9732	1	4.7728	4.0821	35.5298	21.4193	0.9732	1	7.1597	6.1227	0.4445	1.2073	1.1719	0.6728	1.7052	0.2769	0.7332	0.7699	0.2057	1.4689	0.2798	0.6053	0.5522	0.2057	1.023	0.2747	0.9394	0.9346	0.2057	1.7052	0.3644	0.369	0.3791	0.1906	0.5287	0.0644	0.302	0.299	0.0171	0.4792	0.1054	0.2849	0.3034	0.0171	0.4731	0.1097	0.3311	0.3559	0.0171	0.5287	0.0958
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	dffb09de-ce76-4b97-89f0-2f78a9e597ab	PathCellObject		PathAnnotationObject	Polygon	6365.2	7155.6	0.7232	9.0806	11.8184	0.817	0.9917	4.8273	2.5003	20.6065	17.7093	0.8257	1	7.2418	3.7511	0.4407	0.7911	0.8228	0.3449	1.1291	0.1668	0.5332	0.4206	0.1907	1.2066	0.2867	0.4666	0.3564	0.1907	1.1469	0.2775	0.6473	0.6592	0.1907	1.2066	0.2729	0.307	0.3068	0.1749	0.4355	0.0555	0.3215	0.3163	0.1641	0.4633	0.0766	0.3197	0.3068	0.1821	0.4633	0.0809	0.3151	0.3088	0.1641	0.4633	0.0684
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ee43b2e6-8a37-4a21-be9a-df1441efe07a	PathCellObject		PathAnnotationObject	Polygon	6305.4	6997.4	0.7216	22.386	17.6276	0.9053	0.9956	6.4899	4.5506	50.5961	26.4377	0.9097	1	9.7351	6.8263	0.4425	0.6798	0.6772	0.3767	0.9043	0.1189	0.3694	0.3375	0.1227	0.8246	0.1239	0.2937	0.2858	0.1227	0.5266	0.0902	0.5071	0.5032	0.1227	0.9043	0.1965	0.7251	0.8068	0.3017	1.0064	0.2127	0.3746	0.3536	0.1532	0.8284	0.1229	0.3255	0.3118	0.1532	0.4883	0.0938	0.5301	0.4282	0.1532	1.0064	0.2425
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	82fb394e-cf49-4194-9f74-c71f9a04d07a	PathCellObject		PathAnnotationObject	Polygon	6483.8	6999.8	0.7198	22.5258	17.7124	0.9023	1	6.9653	4.2966	50.6839	26.5685	0.9023	1	10.4482	6.445	0.4444	0.7332	0.7323	0.4424	1.0411	0.135	0.427	0.4049	0.1171	0.9726	0.1577	0.34	0.3034	0.1171	0.8542	0.1383	0.5635	0.5486	0.1171	1.0411	0.2123	0.2754	0.2707	0.1548	0.4494	0.0454	0.2934	0.2592	0.0501	0.8886	0.1454	0.2891	0.2268	0.0501	0.8886	0.1979	0.2854	0.2685	0.0501	0.8886	0.1127
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	027ac7ec-cbd8-4ac8-b135-a4a161c39a5c	PathCellObject		PathAnnotationObject	Polygon	6452.9	7131.7	0.7162	43.6883	23.7917	0.9699	0.9977	8.2733	6.8065	98.5183	35.6706	0.973	1	12.4101	10.2103	0.4435	0.6529	0.6189	0.3128	1.1578	0.1625	0.4915	0.4809	0.1278	1.0555	0.1677	0.4399	0.3992	0.1278	0.8774	0.189	0.5634	0.5593	0.1278	1.1578	0.1838	0.258	0.2557	0.1213	0.4312	0.0571	0.2547	0.2572	0.0634	0.4211	0.059	0.2543	0.2702	0.0634	0.3863	0.0675	0.2562	0.2563	0.0634	0.4312	0.0581
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3139b3d1-0b55-4c10-aefe-4a27d8ca0996	PathCellObject		PathAnnotationObject	Polygon	6338.5	7063.6	0.7158	20.9485	16.4246	0.9758	1	5.5176	4.9399	47.1323	24.6361	0.9759	1	8.2755	7.4098	0.4444	0.4961	0.4825	0.2765	0.8472	0.0987	0.4001	0.348	0.1584	0.878	0.1683	0.3364	0.2893	0.1584	0.7432	0.1391	0.4425	0.4335	0.1584	0.878	0.1495	0.3336	0.3303	0.2031	0.5756	0.0677	0.3514	0.3464	0.1947	0.7615	0.0819	0.3239	0.3286	0.1947	0.5293	0.0698	0.3435	0.3394	0.1947	0.7615	0.0764
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	17cf0a6a-1143-4cde-a672-7a0959c36268	PathCellObject		PathAnnotationObject	Polygon	6289.9	6988.7	0.7153	20.4629	16.3685	0.9598	0.9985	5.7131	4.6892	46.1119	24.5493	0.9615	1	8.5704	7.0337	0.4438	0.6452	0.639	0.4395	0.8742	0.0996	0.4064	0.399	0.2402	0.9595	0.1005	0.3883	0.3544	0.2452	0.9595	0.1425	0.5128	0.4945	0.2402	0.9595	0.1553	0.3661	0.36	0.2023	0.5239	0.0675	0.3589	0.346	0.1784	0.532	0.0822	0.3488	0.3355	0.1953	0.5005	0.0758	0.3621	0.3528	0.1784	0.532	0.076
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6d63e3a2-6c85-4cb8-9ae6-c7cca3ca3157	PathCellObject		PathAnnotationObject	Polygon	6375.8	7093.6	0.7126	12.5218	13.2624	0.8946	1	5.1849	3.1372	28.174	19.8942	0.8945	1	7.7789	4.7055	0.4445	0.6746	0.6371	0.4278	0.9151	0.1207	0.4167	0.3882	0.1575	1.1677	0.1902	0.3879	0.344	0.1575	1.1677	0.2229	0.5303	0.5327	0.1575	1.1677	0.2074	0.2586	0.2641	0.1141	0.3617	0.0476	0.259	0.2838	0.0868	0.4431	0.0912	0.2594	0.2616	0.0868	0.4431	0.0984	0.2588	0.2707	0.0868	0.4431	0.0751
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d692d52d-f055-449d-b7b3-e9f199794656	PathCellObject		PathAnnotationObject	Polygon	6279	7155.8	0.7113	9.8918	11.6731	0.9122	0.9969	4.3592	2.8693	22.3262	17.5035	0.9157	1	6.5381	4.3045	0.4431	0.7147	0.7217	0.3466	1.0042	0.1293	0.4619	0.4784	0.1237	0.7543	0.1428	0.4465	0.4435	0.1237	0.7543	0.1587	0.5736	0.5745	0.1237	1.0042	0.1858	0.305	0.3046	0.1787	0.4732	0.048	0.319	0.2991	0.0944	0.5203	0.1166	0.3331	0.3214	0.0957	0.5203	0.1255	0.3128	0.3025	0.0944	0.5203	0.093
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	7f81ee62-9545-41b5-a25a-7b9103f59e87	PathCellObject		PathAnnotationObject	Polygon	6280	7111	0.709	14.2776	15.5795	0.7392	0.971	6.4973	2.892	33.0831	23.2481	0.7692	1	9.7468	4.3377	0.4315	0.8599	0.8399	0.5374	1.2719	0.1602	0.599	0.5329	0.3312	1.3206	0.221	0.5508	0.4335	0.3312	1.3206	0.2794	0.7113	0.6807	0.3312	1.3206	0.2356	0.2764	0.2714	0.0961	0.5112	0.0797	0.3608	0.3563	0.1492	0.5393	0.0945	0.386	0.3882	0.2285	0.5271	0.0904	0.3245	0.3079	0.0961	0.5393	0.0978
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	51499842-dc17-49ff-b1ee-a55363573a73	PathCellObject		PathAnnotationObject	Polygon	6291.2	7162.9	0.7085	15.5571	14.665	0.909	0.9984	5.6483	3.5211	35.0596	21.979	0.912	1	8.4727	5.2812	0.4437	0.8777	0.8709	0.392	1.357	0.2052	0.5228	0.4536	0.171	1.3512	0.2439	0.4435	0.3655	0.181	1.2398	0.22	0.6824	0.6586	0.171	1.357	0.2878	0.2341	0.2348	0.0076	0.6655	0.0867	0.2448	0.2715	-0.0175	0.5395	0.1146	0.2631	0.2979	0.0362	0.4532	0.1086	0.24	0.2437	-0.0175	0.6655	0.103
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f436e33a-d4fd-4ac6-97c5-3120be3af336	PathCellObject		PathAnnotationObject	Polygon	6422.2	6985.5	0.7063	13.5532	13.4076	0.9474	1	4.8314	3.5292	30.4977	20.112	0.9475	1	7.247	5.2942	0.4445	0.5629	0.5624	0.3279	0.8382	0.0928	0.3558	0.2842	0.1443	0.8229	0.1734	0.3226	0.2515	0.1621	0.7635	0.1721	0.4477	0.4738	0.1443	0.8382	0.1764	0.2459	0.2263	0.1143	0.4561	0.0749	0.2678	0.2228	0.1062	0.6766	0.1248	0.307	0.241	0.1212	0.6766	0.1494	0.2581	0.223	0.1062	0.6766	0.1061
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	9216554a-d2ca-41ec-985e-35abddfe0405	PathCellObject		PathAnnotationObject	Polygon	6386.8	7043.9	0.7039	16.5687	16.6817	0.7482	0.9846	6.8688	2.8642	37.8667	24.9675	0.7633	1	10.303	4.2968	0.4376	1.1075	1.1051	0.5305	1.5372	0.2558	0.5282	0.5124	0.2362	1.043	0.1636	0.4732	0.4338	0.2362	0.8975	0.1738	0.7821	0.7114	0.2362	1.5372	0.3555	0.3147	0.3226	0.1069	0.4046	0.0464	0.289	0.2972	0.1273	0.42	0.0567	0.2752	0.2805	0.1778	0.4179	0.0569	0.3003	0.3096	0.1069	0.42	0.0539
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	699349b0-e868-4901-92f5-fe71145b7901	PathCellObject		PathAnnotationObject	Polygon	6274	7102.3	0.7006	25.6981	18.8288	0.9109	0.998	7.1352	4.5918	57.9343	28.2187	0.9143	1	10.7025	6.8875	0.4436	0.5075	0.5047	0.2618	0.7688	0.0986	0.3562	0.3446	0.1883	0.6645	0.0902	0.2942	0.2883	0.1883	0.476	0.0596	0.4228	0.4218	0.1883	0.7688	0.1203	0.3814	0.3836	0.2764	0.5481	0.0539	0.4296	0.4127	0.256	0.655	0.0831	0.4224	0.4093	0.256	0.6473	0.1014	0.4084	0.398	0.256	0.655	0.0756
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ac8ebdb4-e801-4249-ac8b-0af4e520ba27	PathCellObject		PathAnnotationObject	Polygon	6304.8	7114.6	0.7002	14.8024	14.4497	0.8909	0.9963	5.6062	3.6924	33.4316	21.671	0.8946	1	8.4099	5.5388	0.4428	1.0742	1.1071	0.3718	1.7148	0.3125	0.4965	0.4268	0.142	1.359	0.2614	0.4347	0.3792	0.142	1.3437	0.2578	0.7544	0.6442	0.142	1.7148	0.4048	0.3858	0.3794	0.2817	0.5289	0.0529	0.3002	0.3217	0.0846	0.4741	0.1044	0.2887	0.3182	0.0846	0.4596	0.1176	0.3384	0.3577	0.0846	0.5289	0.0953
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	84d93936-367c-44a0-bfb5-f07894a8f1b3	PathCellObject		PathAnnotationObject	Polygon	6414.1	7123.6	0.7001	15.2105	14.234	0.9434	1	5.1567	3.7663	34.2233	21.3509	0.9434	1	7.7344	5.6488	0.4444	0.5671	0.5638	0.3492	0.8227	0.0875	0.3833	0.371	0.1616	0.7102	0.104	0.3288	0.3306	0.1616	0.6581	0.0917	0.4641	0.4681	0.1616	0.8227	0.1332	0.2657	0.2578	0.1458	0.4037	0.0507	0.2578	0.2536	0.1507	0.4011	0.0515	0.2679	0.2591	0.1591	0.4011	0.0601	0.2613	0.255	0.1458	0.4037	0.0513
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d935af91-d141-4721-ae8d-9c642a326c8e	PathCellObject		PathAnnotationObject	Polygon	6373.1	7125.9	0.6986	11.4388	14.2795	0.705	0.8524	5.0157	3.8937	30.196	20.5432	0.8991	1	7.5237	5.841	0.3788	0.9454	0.9628	0.4903	1.2827	0.1724	0.6588	0.6586	0.1609	1.1493	0.247	0.5488	0.4718	0.1609	0.9404	0.2091	0.767	0.804	0.1609	1.2827	0.2617	0.2198	0.2204	0.1369	0.3268	0.031	0.2335	0.229	0.1027	0.368	0.0621	0.2537	0.2599	0.1044	0.368	0.0673	0.2283	0.2239	0.1027	0.368	0.0529
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	7c922e7e-aa22-4c01-88e8-919ab12362df	PathCellObject		PathAnnotationObject	Polygon	6334.2	7047.7	0.6932	13.3238	14.3247	0.816	0.986	5.6563	3.2221	30.4045	21.4346	0.8316	1	8.4843	4.8329	0.4382	1.0012	1.0191	0.5665	1.3592	0.203	0.5898	0.55	0.2947	1.1091	0.1874	0.4986	0.4444	0.2947	1.1091	0.1836	0.7681	0.7105	0.2947	1.3592	0.2816	0.4078	0.4015	0.2988	0.5515	0.0604	0.4091	0.4137	0.2298	0.5747	0.0698	0.4104	0.427	0.2586	0.567	0.0725	0.4085	0.4091	0.2298	0.5747	0.0658
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f4fe9e53-0eb1-4655-b2bb-163dc3126bfe	PathCellObject		PathAnnotationObject	Polygon	6466.8	7132.3	0.6932	20.997	16.4945	0.9698	1	5.7019	4.9131	47.2433	24.7416	0.9698	1	8.5529	7.37	0.4444	0.7232	0.7082	0.4817	0.9853	0.1192	0.4716	0.478	0.2222	0.7662	0.1025	0.4195	0.3846	0.2222	0.6157	0.1127	0.5845	0.5725	0.2222	0.9853	0.1668	0.2473	0.2513	0.0609	0.373	0.0526	0.2844	0.2908	0.0427	0.6557	0.1171	0.3089	0.3045	0.0427	0.6557	0.151	0.2677	0.2715	0.0427	0.6557	0.0956
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	07b5bf50-e9c0-47e2-af17-8d2985da622d	PathCellObject		PathAnnotationObject	Polygon	6411.6	7096.2	0.6919	18.0361	15.9738	0.8883	0.9967	6.0967	3.853	40.7095	23.947	0.8921	1	9.145	5.7781	0.443	0.8831	0.8534	0.4239	1.2676	0.1998	0.5892	0.5401	0.2108	1.0627	0.2061	0.5027	0.4246	0.2108	0.9919	0.2114	0.7187	0.7182	0.2108	1.2676	0.2503	0.3669	0.3656	0.2385	0.5008	0.0447	0.348	0.3282	0.1817	0.553	0.0854	0.363	0.3671	0.1817	0.553	0.0997	0.3563	0.3537	0.1817	0.553	0.071
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	61a6523a-217b-4b6e-a21c-d901d8297774	PathCellObject		PathAnnotationObject	Polygon	6326.8	7099.6	0.6916	69.2299	31.6891	0.8663	0.9863	11.9881	7.5504	157.9373	47.4316	0.8822	1	17.9819	11.325	0.4384	0.8325	0.825	0.353	1.3663	0.2046	0.3538	0.3282	0.0812	1.3049	0.1811	0.3585	0.288	0.0812	1.3049	0.2617	0.5646	0.5114	0.0812	1.3663	0.3054	0.3874	0.3887	0.1267	0.6418	0.0661	0.2605	0.2395	0.0051	0.7788	0.1313	0.2675	0.2581	0.0089	0.7788	0.1461	0.3164	0.3421	0.0051	0.7788	0.1247
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f4ab8459-672e-4a09-bae5-11e08415b2f5	PathCellObject		PathAnnotationObject	Polygon	6365.4	7174.9	0.6888	5.17	8.3156	0.9396	1	3.0653	2.2032	11.6328	12.4733	0.9396	1	4.5977	3.3053	0.4445	0.8364	0.8129	0.4247	1.2624	0.2116	0.4208	0.3964	0.2645	0.7023	0.0977	0.3487	0.3455	0.2645	0.5466	0.055	0.5984	0.5242	0.2645	1.2624	0.2587	0.3332	0.3301	0.2506	0.5099	0.0463	0.3572	0.3473	0.2505	0.5713	0.0552	0.3528	0.3482	0.2505	0.5013	0.0522	0.3469	0.341	0.2505	0.5713	0.0529
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d9d7d12e-08d7-4d54-b3b6-1dfc3047a714	PathCellObject		PathAnnotationObject	Polygon	6457.3	6986	0.6887	26.9589	20.7932	0.7836	0.9901	8.7478	3.8876	61.2673	31.1349	0.7942	1	13.1216	5.8315	0.44	0.59	0.5669	0.3269	1.0769	0.1392	0.5437	0.364	0.1503	2.0196	0.4552	0.5063	0.2682	0.1503	2.0196	0.526	0.5642	0.4891	0.1503	2.0196	0.3528	0.2467	0.2491	0.0773	0.4166	0.0711	0.2821	0.3088	0.0314	0.4952	0.0916	0.3028	0.3134	0.0864	0.4952	0.0855	0.2664	0.28	0.0314	0.4952	0.085
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	936099c5-6dad-41ff-90a5-fc47f70071af	PathCellObject		PathAnnotationObject	Polygon	6475	6998.9	0.6869	49.7076	25.471	0.9628	0.9989	9.19	7.2377	111.9644	38.2002	0.9642	1	13.7848	10.8563	0.444	0.7769	0.7394	0.3785	1.2967	0.1996	0.4043	0.3809	0.1639	0.9018	0.1263	0.3459	0.3102	0.1639	0.8576	0.1478	0.5694	0.5277	0.1639	1.2967	0.2465	0.2725	0.2638	0.1194	0.4259	0.0587	0.2913	0.2941	0.0923	0.4425	0.0622	0.2702	0.2794	0.0923	0.4137	0.0744	0.283	0.2818	0.0923	0.4425	0.0614
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	b3a82dca-3c45-4069-982a-810fc6ca0a1b	PathCellObject		PathAnnotationObject	Polygon	6404.8	7088.7	0.684	10.7166	12.7717	0.8256	0.9928	5.1395	2.6917	24.2877	19.1289	0.8341	1	7.7095	4.0381	0.4413	1.0574	1.0481	0.557	1.5615	0.2164	0.6745	0.6435	0.3769	1.1082	0.1667	0.598	0.5632	0.3769	0.9786	0.1598	0.8421	0.8163	0.3769	1.5615	0.2687	0.2578	0.2524	0.158	0.395	0.0433	0.3232	0.2808	0.1872	0.6045	0.1062	0.344	0.3119	0.1872	0.6045	0.1135	0.2946	0.2676	0.158	0.6045	0.0906
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3e6806e9-aa73-46bc-8251-d8007c6f27fa	PathCellObject		PathAnnotationObject	Polygon	6369	7149.5	0.6838	8.5076	11.3167	0.8348	0.9969	4.5906	2.373	19.201	16.9707	0.8378	1	6.8853	3.5594	0.443	0.75	0.7124	0.3471	1.257	0.232	0.3628	0.3623	0.1795	0.6285	0.0935	0.2977	0.2726	0.1795	0.4446	0.0754	0.5374	0.4641	0.1795	1.257	0.2573	0.3429	0.3377	0.2307	0.5154	0.0666	0.3518	0.3489	0.0768	0.573	0.1011	0.3215	0.3099	0.0768	0.572	0.1241	0.3478	0.3433	0.0768	0.573	0.0873
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	42c9a971-39fb-477c-87ad-ef5e2ac000cc	PathCellObject		PathAnnotationObject	Polygon	6486.4	7184.7	0.6835	15.4031	19.7211	0.4977	0.742	7.0335	3.9912	46.7011	26.5538	0.8323	1	10.5501	5.9856	0.3298	0.7108	0.6893	0.4448	1.0194	0.1114	0.5909	0.4946	0.183	1.3747	0.2674	0.4934	0.3948	0.183	1.3747	0.2778	0.63	0.6303	0.183	1.3747	0.2353	0.1995	0.1916	0.1187	0.3243	0.0388	0.2074	0.2059	0.0558	0.4004	0.0689	0.2368	0.2437	0.0558	0.4004	0.0811	0.2048	0.1983	0.0558	0.4004	0.0608
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	b60c03f7-9330-423c-98a2-db9dd88af91d	PathCellObject		PathAnnotationObject	Polygon	6294	7010.5	0.6813	17.8308	15.7409	0.9043	0.9983	5.9036	3.7692	40.1909	23.6111	0.906	1	8.8566	5.6543	0.4437	0.7293	0.7246	0.4123	0.9787	0.1234	0.4905	0.5076	0.1552	0.8361	0.162	0.4344	0.4523	0.1552	0.7276	0.1489	0.5955	0.6114	0.1552	0.9787	0.1883	0.4011	0.4025	0.2725	0.4918	0.0387	0.3391	0.3474	0.1461	0.4976	0.0856	0.3203	0.3297	0.1461	0.485	0.0893	0.3664	0.3854	0.1461	0.4976	0.0755
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	c41bc77b-0415-44f4-8a37-b55f234007bf	PathCellObject		PathAnnotationObject	Polygon	6289.2	7122.1	0.681	14.5388	14.2882	0.8949	0.9982	5.323	3.4254	32.7744	21.4111	0.8984	1	7.9847	5.1375	0.4436	0.7493	0.741	0.36	1.1668	0.1844	0.3641	0.344	0.13	0.6998	0.1174	0.2895	0.2918	0.13	0.5316	0.0818	0.5339	0.4903	0.13	1.1668	0.2435	0.7511	0.7692	0.3884	1.0787	0.179	0.4686	0.4079	0.1033	1.1287	0.2207	0.4237	0.3667	0.1033	1.1164	0.2311	0.5932	0.529	0.1033	1.1287	0.247
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	a87154f3-013f-45da-96e4-d0c47b53521d	PathCellObject		PathAnnotationObject	Polygon	6293.1	7151.6	0.6804	9.0271	11.6049	0.8423	0.9929	4.6546	2.3981	20.4348	17.3959	0.8486	1	6.9821	3.5921	0.4418	1.4113	1.4206	0.5958	2.1034	0.3781	0.6293	0.5634	0.2912	1.6097	0.2671	0.4802	0.3876	0.2912	0.9528	0.1851	0.9639	0.8631	0.2912	2.1034	0.5018	0.2032	0.2081	-0.0358	0.4797	0.134	0.2669	0.2534	0.0254	0.621	0.161	0.2802	0.273	0.0254	0.621	0.1737	0.2397	0.2326	-0.0358	0.621	0.1532
