Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	86cc01f6-6696-4ed9-9b9d-a5ac266149ee	PathCellObject		PathAnnotationObject	Polygon	13290.6	8916.3	0.7427	12.4325	13.4885	0.8587	0.9655	4.9107	3.543	28.974	20.1199	0.8994	1	7.3669	5.3146	0.4291	1.1405	1.1371	0.5891	1.7841	0.2126	0.8194	0.651	0.2536	2.0286	0.495	0.7839	0.5112	0.2536	2.0286	0.5565	0.9572	0.9397	0.2536	2.0286	0.4294	0.2039	0.2071	0.0622	0.2685	0.0333	0.1475	0.1515	0.0093	0.3208	0.0643	0.1371	0.1303	0.0222	0.3162	0.0667	0.1717	0.1843	0.0093	0.3208	0.0601
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	a8eb2e20-895f-437c-89c2-5349bc52bf7e	PathCellObject		PathAnnotationObject	Polygon	13283.1	9028.1	0.7416	18.5452	16.1081	0.8982	0.9987	6.336	3.8191	41.777	24.1551	0.8998	1	9.5036	5.7283	0.4439	0.9326	0.9296	0.3379	1.3878	0.2453	0.4625	0.3825	0.1364	1.5698	0.2899	0.5064	0.3135	0.1514	1.5698	0.4216	0.6696	0.6403	0.1364	1.5698	0.3577	0.2316	0.2384	0.1113	0.3705	0.0527	0.114	0.1051	0.0172	0.2837	0.057	0.1025	0.0883	0.0172	0.2703	0.0559	0.1658	0.1653	0.0172	0.3705	0.0803
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	069a5846-e875-4275-94d0-123265a44804	PathCellObject		PathAnnotationObject	Polygon	13264.7	8973.6	0.7414	12.9476	13.4533	0.899	0.9947	5.1437	3.382	29.2841	20.1656	0.9049	1	7.7149	5.073	0.4421	1.0374	1.0472	0.5415	1.3652	0.1553	0.786	0.6047	0.2724	2.2203	0.4641	0.7324	0.4836	0.2724	2.2203	0.5522	0.8988	0.9369	0.2724	2.2203	0.3809	0.2254	0.2226	-0.014	0.3802	0.057	0.1521	0.1492	-0.0347	0.3534	0.0763	0.1454	0.1346	0.0535	0.3364	0.0666	0.185	0.1854	-0.0347	0.3802	0.0774
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	159e374a-a2e3-4f91-8e2d-5ec32ad62fb8	PathCellObject		PathAnnotationObject	Polygon	13225	8956.8	0.7409	12.925	13.8847	0.8425	0.9769	5.4163	3.0989	29.7639	20.7602	0.8678	1	8.1254	4.6474	0.4342	0.949	0.9297	0.5073	1.3119	0.1738	0.5463	0.5078	0.2824	1.2295	0.1808	0.506	0.4299	0.2824	1.2295	0.2324	0.7203	0.6957	0.2824	1.3119	0.2673	0.307	0.3248	0.0808	0.4341	0.0842	0.2943	0.3092	0.0661	0.4361	0.0877	0.2946	0.3204	0.0833	0.4361	0.0879	0.2998	0.3164	0.0661	0.4361	0.0864
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	3026e65b-5931-4c6b-9278-474302feb948	PathCellObject		PathAnnotationObject	Polygon	13334.6	9084	0.7399	13.9783	14.9874	0.782	0.9894	6.2304	2.9304	31.7901	22.4576	0.7921	1	9.3461	4.3953	0.4397	1.6575	1.7002	0.6488	2.4274	0.3591	1.0947	1.0728	0.2092	2.2692	0.521	0.945	0.9801	0.2092	2.1192	0.4895	1.3423	1.3857	0.2092	2.4274	0.5354	0.4181	0.4029	0.1502	0.7808	0.1093	0.2929	0.2626	0.0703	0.7479	0.1422	0.2804	0.2241	0.0992	0.7375	0.1463	0.348	0.3521	0.0703	0.7808	0.1429
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	aed51700-c860-4bfe-8548-c35ff42a1542	PathCellObject		PathAnnotationObject	Polygon	13209.1	8894.7	0.7389	6.2764	9.2399	0.9238	1	3.3183	2.5459	14.1229	13.861	0.9237	1	4.9782	3.8187	0.4444	1.3138	1.355	0.7399	1.8061	0.2424	0.905	0.8052	0.3953	1.7524	0.391	0.856	0.7387	0.3953	1.7205	0.4193	1.0903	1.1677	0.3953	1.8061	0.3891	0.2383	0.2462	0.1213	0.3728	0.0607	0.2388	0.2455	0.1041	0.3592	0.0638	0.2427	0.2462	0.135	0.3565	0.0645	0.2386	0.2456	0.1041	0.3728	0.0623
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	fad12acf-b6aa-4f80-8560-d2b747276d80	PathCellObject		PathAnnotationObject	Polygon	13305.4	9085.2	0.7388	13.8131	13.6164	0.9362	1	5.0057	3.687	31.0859	20.427	0.9362	1	7.5079	5.5312	0.4444	1.0906	1.0861	0.5198	1.6466	0.2277	0.7524	0.6632	0.2727	1.5123	0.3007	0.6505	0.6046	0.2727	1.4977	0.2661	0.9006	0.8946	0.2727	1.6466	0.3188	0.2841	0.2841	0.1352	0.3873	0.0409	0.2242	0.2209	0.0741	0.436	0.077	0.2172	0.2141	0.0741	0.436	0.094	0.2505	0.2614	0.0741	0.436	0.0703
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	d0fd0f7f-a2e1-4b94-8b5e-65cf5fd2c2f7	PathCellObject		PathAnnotationObject	Polygon	13354.1	8916.1	0.7383	7.4146	10.003	0.9312	0.9961	3.6499	2.5337	16.7436	14.9968	0.9355	1	5.4742	3.8005	0.4427	0.9405	0.9325	0.5162	1.2941	0.1894	0.5759	0.476	0.1992	1.2039	0.2708	0.5309	0.3752	0.1992	1.2039	0.3167	0.7341	0.7499	0.1992	1.2941	0.2995	0.1493	0.146	0.051	0.2535	0.0425	0.1355	0.1125	0.0261	0.2871	0.0656	0.1319	0.1199	0.0261	0.2871	0.068	0.1415	0.1313	0.0261	0.2871	0.0571
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	6e362130-a4f5-4369-8910-031f5e4e88f5	PathCellObject		PathAnnotationObject	Polygon	13339.6	9100.5	0.738	13.9318	15.9091	0.6917	0.9707	6.8552	2.7044	32.2912	23.7599	0.7188	1	10.2833	4.0565	0.4314	1.4881	1.5729	0.5833	1.9742	0.3122	0.8836	0.7728	0.2023	2.0882	0.4608	0.7529	0.6061	0.2023	1.9237	0.4276	1.1457	1.1288	0.2023	2.0882	0.5022	0.3098	0.3382	0.0077	0.5156	0.1091	0.2189	0.232	-0.0141	0.4924	0.0963	0.216	0.2154	0.0321	0.4017	0.0933	0.2583	0.2697	-0.0141	0.5156	0.1115
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	25e467a4-c133-462a-a4fa-1f614740a597	PathCellObject		PathAnnotationObject	Polygon	13191.6	9073.4	0.7377	22.9283	18.2128	0.8686	0.9982	7.191	4.0789	51.6752	27.3139	0.8704	1	10.7864	6.1169	0.4437	1.2365	1.2931	0.4231	1.8721	0.3822	0.4491	0.4373	0.1425	1.3104	0.2075	0.3593	0.2734	0.1425	0.7829	0.1856	0.7974	0.6463	0.1425	1.8721	0.4915	0.2503	0.2455	0.0944	0.4481	0.0584	0.153	0.1448	0.026	0.3653	0.0777	0.1506	0.1228	0.026	0.3653	0.0926	0.196	0.2083	0.026	0.4481	0.0849
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	2883f25a-8e48-4b4b-a1a2-7c0e9dfdd403	PathCellObject		PathAnnotationObject	Polygon	13212.8	9085.8	0.7375	13.713	14.4423	0.8262	0.9933	5.7654	3.1024	31.0629	21.6528	0.8326	1	8.6474	4.6552	0.4414	1.5862	1.654	0.74	2.015	0.2945	0.7782	0.7447	0.159	1.8722	0.3918	0.5777	0.5882	0.159	1.0882	0.2962	1.1312	1.1075	0.159	2.015	0.5339	0.2623	0.2813	0.0011	0.463	0.1009	0.1458	0.131	0.0054	0.3803	0.0792	0.1248	0.1136	0.0054	0.2906	0.0745	0.1967	0.1793	0.0011	0.463	0.1064
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	f8a352a6-693e-47b0-b53e-43f5794369a1	PathCellObject		PathAnnotationObject	Polygon	13359	8997.2	0.7372	16.9685	14.935	0.956	0.998	5.1528	4.4498	38.2577	22.3897	0.959	1	7.7298	6.6753	0.4436	1.3946	1.4212	0.6233	1.8892	0.2391	0.877	0.8093	0.2493	1.8011	0.4331	0.7607	0.6018	0.2493	1.8011	0.4495	1.1085	1.1635	0.2493	1.8892	0.442	0.4057	0.4167	0.1356	0.6341	0.0791	0.2911	0.2765	0.0759	0.7561	0.1512	0.2735	0.2333	0.0759	0.7388	0.1619	0.3423	0.3598	0.0759	0.7561	0.1366
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	673fe6b4-170e-4204-a298-bd273033eed5	PathCellObject		PathAnnotationObject	Polygon	13364.5	9046.5	0.7368	24.3834	18.525	0.8929	0.9981	7.2746	4.2775	54.9636	27.7798	0.895	1	10.9099	6.4156	0.4436	1.138	1.1231	0.5643	1.5702	0.2356	0.6696	0.5238	0.1167	1.7736	0.4312	0.5454	0.3315	0.1167	1.6779	0.4474	0.8772	0.9655	0.1167	1.7736	0.4268	0.1908	0.1926	0.0525	0.3322	0.0477	0.1584	0.1595	0.0027	0.3785	0.073	0.1441	0.1468	0.0113	0.3253	0.0759	0.1728	0.1783	0.0027	0.3785	0.065
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	0a433167-7e85-4ba8-9081-fa7cc3d5d306	PathCellObject		PathAnnotationObject	Polygon	13328.4	9068.4	0.7367	14.1322	14.1143	0.8915	0.984	5.1181	3.5421	32.3175	21.0852	0.9135	1	7.6778	5.314	0.4373	1.5581	1.744	0.5023	2.2468	0.5017	0.7674	0.5648	0.1672	1.9314	0.481	0.6264	0.4377	0.1672	1.554	0.4066	1.1088	1.0812	0.1672	2.2468	0.6272	0.3558	0.3265	0.1019	0.824	0.1665	0.2261	0.209	0.0345	0.5924	0.1293	0.1907	0.1593	0.0345	0.4588	0.117	0.2821	0.2605	0.0345	0.824	0.1599
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	708bc25a-f35b-447a-a520-e517e4f6cec2	PathCellObject		PathAnnotationObject	Polygon	13329.5	9072.9	0.7346	13.1056	12.9601	0.9805	1	4.4226	3.8543	29.4879	19.4405	0.9805	1	6.6345	5.7808	0.4444	1.3006	1.2619	0.6956	1.9193	0.2431	1.014	0.9687	0.389	2.0942	0.3631	1.0804	0.9763	0.389	2.0605	0.4532	1.1411	1.142	0.389	2.0942	0.346	0.2636	0.2566	0.1012	0.442	0.0597	0.2566	0.2573	0.04	0.5571	0.0937	0.2876	0.2644	0.0484	0.5571	0.1155	0.2597	0.257	0.04	0.5571	0.0804
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	326da829-ca6e-4ebb-8420-ad8d6764a016	PathCellObject		PathAnnotationObject	Polygon	13385.2	8990.5	0.7346	7.6437	12.3351	0.6313	0.8054	4.522	3.1346	21.3508	17.594	0.8668	1	6.7829	4.7032	0.358	1.1714	1.2417	0.3894	1.6543	0.3435	0.7687	0.4594	0.1224	1.97	0.6145	0.6011	0.3099	0.1229	1.9373	0.5908	0.9103	0.8469	0.1224	1.97	0.5682	0.2302	0.2538	0.0823	0.3411	0.0726	0.1443	0.1219	0.0049	0.36	0.0866	0.1277	0.1067	0.0049	0.3418	0.0832	0.1745	0.165	0.0049	0.36	0.0916
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	1af4cc70-ff4f-4596-b1c9-f08f8fd96327	PathCellObject		PathAnnotationObject	Polygon	13209.4	9076.9	0.7335	8.1567	10.4741	0.9343	1	3.8614	2.7555	18.3548	15.712	0.9343	1	5.7936	4.1333	0.4445	0.7793	0.7922	0.4067	1.0568	0.1526	0.4621	0.4593	0.1991	0.8352	0.15	0.4207	0.4103	0.1991	0.8352	0.1626	0.6006	0.5828	0.1991	1.0568	0.2182	0.2142	0.2131	0.1286	0.2673	0.0249	0.1668	0.171	0.0513	0.2836	0.0612	0.1585	0.1351	0.0513	0.2836	0.0725	0.1875	0.2026	0.0513	0.2836	0.0541
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	f9621409-ae60-4779-96bb-cec00dfde046	PathCellObject		PathAnnotationObject	Polygon	13286.9	8946.6	0.7332	6.9782	9.7676	0.9191	0.989	3.635	2.7474	15.875	14.632	0.9318	1	5.4525	4.1201	0.4395	1.5625	1.5931	0.871	2.2532	0.2789	1.1314	1.0063	0.3475	2.2516	0.5022	1.0231	0.7416	0.3475	2.0018	0.5424	1.3237	1.4192	0.3475	2.2532	0.469	0.1593	0.1485	0.0071	0.4032	0.0711	0.1869	0.1696	0.0724	0.5126	0.0784	0.2063	0.1857	0.0852	0.5126	0.0897	0.1746	0.1595	0.0071	0.5126	0.0764
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	8c374e98-e11d-4586-87ff-5d91424f7f43	PathCellObject		PathAnnotationObject	Polygon	13291.6	8922.4	0.7321	7.8297	10.1535	0.9544	1	3.464	2.9025	17.6174	15.2309	0.9543	1	5.1961	4.3535	0.4445	0.6933	0.6992	0.3213	0.9951	0.1603	0.4137	0.3837	0.1533	0.9497	0.1761	0.3945	0.3708	0.1533	0.9497	0.1982	0.5392	0.5491	0.1533	0.9951	0.219	0.1528	0.1578	0.0505	0.2424	0.0394	0.1023	0.0959	0.0142	0.2454	0.0521	0.1004	0.1033	0.0142	0.2454	0.0576	0.125	0.1283	0.0142	0.2454	0.0531
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	45be7045-7fd8-4b64-9956-8756c340a86a	PathCellObject		PathAnnotationObject	Polygon	13321.3	9037.7	0.7321	25.3992	18.9186	0.8918	0.991	6.8228	4.8478	57.6629	28.3583	0.901	1	10.2331	7.2714	0.4404	1.2822	1.34	0.4399	1.9012	0.3014	0.3889	0.3444	0.1202	1.1134	0.1954	0.2515	0.2404	0.1202	0.4236	0.0759	0.7823	0.6018	0.1202	1.9012	0.508	0.2461	0.246	0.0658	0.4793	0.0585	0.1354	0.1281	-0.0045	0.2952	0.065	0.1162	0.093	0.028	0.2952	0.0687	0.1841	0.1926	-0.0045	0.4793	0.083
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	b01e4ec2-58f4-4d31-bcb0-8098cbd7a554	PathCellObject		PathAnnotationObject	Polygon	13261.8	9022.5	0.7321	11.3074	12.6864	0.8829	0.994	4.7498	3.1219	25.5742	19.0117	0.8891	1	7.124	4.6782	0.4421	0.984	0.9487	0.4705	1.4287	0.2216	0.5622	0.4677	0.1979	1.5155	0.2965	0.4853	0.3699	0.1979	1.5155	0.3259	0.7477	0.7059	0.1979	1.5155	0.3386	0.336	0.3443	0.0872	0.5407	0.1	0.2127	0.1904	0.021	0.445	0.0979	0.1894	0.1741	0.021	0.3833	0.1013	0.2669	0.2647	0.021	0.5407	0.1162
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	761f1e57-3e00-4eed-b2d1-a366d0de03e7	PathCellObject		PathAnnotationObject	Polygon	13249.1	8998.7	0.7316	18.7788	15.4973	0.9826	1	5.2463	4.6045	42.2577	23.2476	0.9826	1	7.8695	6.9085	0.4444	0.7972	0.7971	0.435	1.2848	0.193	0.8302	0.7442	0.3172	1.7736	0.3546	0.9191	0.8095	0.3172	1.7736	0.4394	0.8156	0.7745	0.3172	1.7736	0.2949	0.2007	0.1873	0.06	0.4243	0.0718	0.1971	0.1949	0.0121	0.4086	0.0727	0.2041	0.2016	0.0549	0.4086	0.0677	0.1987	0.1927	0.0121	0.4243	0.0723
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	7bca6a3f-d97c-4be3-8793-dc6ae473d27a	PathCellObject		PathAnnotationObject	Polygon	13340.4	8953.2	0.7297	10.2763	11.8316	0.9225	1	4.4266	2.967	23.1192	17.7458	0.9226	1	6.6392	4.4515	0.4445	1.12	1.1472	0.6061	1.5443	0.1818	0.8452	0.7189	0.2696	1.9019	0.422	0.8461	0.684	0.2696	1.9019	0.4877	0.9677	0.9542	0.2696	1.9019	0.3632	0.1316	0.1234	0.0482	0.2507	0.0476	0.1517	0.1336	0.0513	0.3229	0.0632	0.1682	0.1402	0.0543	0.3008	0.073	0.1427	0.131	0.0482	0.3229	0.0576
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	71d271d9-33a1-4aab-be92-91c4118628be	PathCellObject		PathAnnotationObject	Polygon	13228.5	9107.7	0.7297	11.4029	12.3191	0.9442	1	4.368	3.4243	25.6557	18.4786	0.9442	1	6.5514	5.136	0.4445	0.9529	0.9032	0.4974	1.6271	0.2378	0.6892	0.5877	0.2276	1.6424	0.347	0.6702	0.5503	0.2276	1.4327	0.3697	0.8066	0.748	0.2276	1.6424	0.3302	0.1712	0.1679	0.0549	0.2778	0.0459	0.1504	0.148	0.0372	0.2942	0.0632	0.1483	0.139	0.0372	0.2942	0.0684	0.1597	0.1609	0.0372	0.2942	0.057
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	74b1cd35-edf0-47c1-9dfe-cea00099e7cb	PathCellObject		PathAnnotationObject	Polygon	13207.1	9019.5	0.7295	35.1594	21.9048	0.9208	0.9949	7.8909	5.9753	79.5103	32.8348	0.9268	1	11.8357	8.9624	0.4422	0.7379	0.7383	0.459	1.0497	0.1002	0.5016	0.4123	0.1862	1.1028	0.2092	0.5076	0.4121	0.2508	1.0726	0.2168	0.606	0.6573	0.1862	1.1028	0.2065	0.3945	0.3949	0.2534	0.5119	0.0341	0.2994	0.3175	0.0541	0.4864	0.0984	0.2844	0.3135	0.1005	0.4756	0.1065	0.3414	0.3673	0.0541	0.5119	0.0903
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	6d9013b5-9238-4cfb-8d99-20787b5e7715	PathCellObject		PathAnnotationObject	Polygon	13229.6	9068.5	0.7294	12.7153	13.5053	0.876	0.9972	5.3218	3.1951	28.6926	20.2568	0.8787	1	7.9837	4.793	0.4432	1.2456	1.2702	0.6499	1.6763	0.2217	0.6568	0.6016	0.1467	1.6255	0.3113	0.5927	0.509	0.1537	1.3989	0.2994	0.9193	0.9179	0.1467	1.6763	0.4016	0.2497	0.2571	-0.0401	0.3701	0.0766	0.1528	0.1524	-0.0542	0.3813	0.0917	0.1585	0.1526	0.0211	0.3813	0.077	0.196	0.2124	-0.0542	0.3813	0.0979
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	aebd3ab4-bd1c-4aaf-a435-675868266eea	PathCellObject		PathAnnotationObject	Polygon	13287.2	9066.3	0.7283	56.9686	28.821	0.8618	0.998	11.5208	6.3739	128.435	43.2183	0.8641	1	17.2807	9.5594	0.4435	0.7739	0.767	0.3224	1.3268	0.186	0.4549	0.3424	0.1198	1.6173	0.2761	0.5219	0.3532	0.1198	1.6173	0.364	0.5962	0.6077	0.1198	1.6173	0.2879	0.1836	0.1848	0.0272	0.4394	0.0635	0.1367	0.1335	0.0117	0.3356	0.0595	0.1508	0.1492	0.0259	0.3356	0.071	0.1575	0.1546	0.0117	0.4394	0.0655
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	44fbbb89-abcb-4c43-bd2e-2adbabf0111a	PathCellObject		PathAnnotationObject	Polygon	13260.8	9111.4	0.7271	24.5967	18.0649	0.9471	1	6.3144	5.017	55.3363	27.0958	0.9471	1	9.4703	7.5256	0.4444	1.2184	1.2008	0.637	1.7287	0.2658	0.7042	0.5694	0.1818	2.0794	0.418	0.6148	0.4314	0.1818	2.0794	0.4704	0.9343	0.9062	0.1818	2.0794	0.4398	0.2084	0.208	0.0312	0.3533	0.0509	0.1776	0.1728	0.0388	0.4049	0.0668	0.155	0.1443	0.0388	0.3888	0.0687	0.1913	0.1898	0.0312	0.4049	0.0621
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	e48cf41d-289f-4a5b-94c2-a1714a7ec728	PathCellObject		PathAnnotationObject	Polygon	13306.5	9023.7	0.7271	12.7117	14.1723	0.7953	0.9859	5.8306	2.8119	29.0115	21.2266	0.8091	1	8.7446	4.2168	0.4382	1.0624	1.0671	0.4722	1.6204	0.2221	0.6089	0.5167	0.1476	1.8388	0.389	0.5399	0.4149	0.1476	1.8388	0.4536	0.8065	0.7788	0.1476	1.8388	0.3967	0.2681	0.2604	0.1307	0.4239	0.0648	0.1768	0.1713	-0.0016	0.4272	0.1029	0.1649	0.1647	0.0083	0.3746	0.1043	0.2166	0.2247	-0.0016	0.4272	0.0992
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	88168ac1-0bdc-4886-92f9-20720dce5b3f	PathCellObject		PathAnnotationObject	Polygon	13228.5	9008.5	0.7269	16.6861	15.1246	0.9166	0.9928	5.3648	4.0052	37.8153	22.6765	0.9241	1	8.0478	6.0084	0.4412	1.248	1.2914	0.5634	1.7811	0.248	0.7461	0.6451	0.2171	1.6336	0.362	0.679	0.4373	0.2171	1.6336	0.4486	0.965	1.0288	0.2171	1.7811	0.4032	0.2109	0.2127	0.113	0.3292	0.0421	0.1788	0.1764	0.018	0.3428	0.0683	0.1726	0.1691	0.018	0.3428	0.087	0.1928	0.1962	0.018	0.3428	0.0604
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	cb09a345-e8ae-492c-9035-d369b5616493	PathCellObject		PathAnnotationObject	Polygon	13289	8930.8	0.7268	10.5178	12.5225	0.8429	0.9929	4.916	2.5946	23.8141	18.7424	0.8519	1	7.3739	3.8865	0.4417	0.7844	0.7898	0.4471	1.0795	0.1411	0.4308	0.4062	0.1682	0.9012	0.1521	0.4076	0.3555	0.1682	0.9012	0.1836	0.5866	0.5867	0.1682	1.0795	0.2293	0.1767	0.1734	0.0709	0.277	0.04	0.0993	0.0978	0.0013	0.2663	0.0463	0.0909	0.0713	0.0013	0.2663	0.0593	0.1334	0.1327	0.0013	0.277	0.0582
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	5105e5fa-ab60-4c8a-8ce6-e83fee155df5	PathCellObject		PathAnnotationObject	Polygon	13233.4	8944.5	0.725	10.782	12.6417	0.8478	0.9965	5.0397	2.7304	24.3412	18.9573	0.8511	1	7.5599	4.0957	0.4429	1.6936	1.7343	0.8838	2.1625	0.3058	1.0452	1.0074	0.2705	2.3731	0.5443	0.9534	0.7731	0.2705	2.3731	0.5626	1.3302	1.3974	0.2705	2.3731	0.5573	0.3287	0.3451	0.0816	0.5741	0.0872	0.253	0.2363	0.0023	0.4773	0.1003	0.2391	0.2345	0.004	0.4731	0.1006	0.2863	0.2818	0.0023	0.5741	0.1019
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	1e674b09-4bda-4195-a54e-fbb0eb4f7bf0	PathCellObject		PathAnnotationObject	Polygon	13235	8941.6	0.7247	9.9567	11.6527	0.9215	0.9975	4.2807	3.1192	22.4588	17.461	0.9257	1	6.4204	4.6782	0.4433	1.2718	1.2924	0.6794	1.5747	0.1932	0.9385	0.848	0.3369	1.8899	0.428	0.9512	0.749	0.3537	1.8899	0.4933	1.0856	1.184	0.3369	1.8899	0.3821	0.2387	0.2383	0.168	0.341	0.0335	0.248	0.2422	0.1144	0.4708	0.061	0.2661	0.2623	0.1144	0.4708	0.0791	0.2439	0.2398	0.1144	0.4708	0.0509
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	e0bf1c43-9b1a-454f-8a73-596e741cb1b7	PathCellObject		PathAnnotationObject	Polygon	13369.6	8984.4	0.7245	5.7999	8.7171	0.9591	1	3.0857	2.5438	13.0519	13.0766	0.9592	1	4.6293	3.8164	0.4444	0.7373	0.7604	0.4599	0.9028	0.1154	0.4555	0.4422	0.1608	1.004	0.1397	0.4305	0.3848	0.1608	1.004	0.186	0.5779	0.5545	0.1608	1.004	0.1906	0.1659	0.1689	0.0722	0.2604	0.0425	0.1135	0.1165	0.009	0.2182	0.0415	0.1118	0.118	0.018	0.2036	0.041	0.1363	0.1333	0.009	0.2604	0.0493
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	eaf95780-7274-4e7b-9307-45f909110e5a	PathCellObject		PathAnnotationObject	Polygon	13312.4	8946.4	0.7236	16.7491	15.0795	0.9256	0.9978	5.5685	3.898	37.774	22.5953	0.9298	1	8.3521	5.8472	0.4434	1.0937	1.087	0.5287	1.6864	0.2526	0.4756	0.4305	0.1514	0.9398	0.2117	0.3774	0.3433	0.1514	0.9398	0.1976	0.7483	0.7471	0.1514	1.6864	0.384	0.181	0.1821	0.0484	0.2934	0.0448	0.1173	0.1097	-0.0063	0.2844	0.063	0.1042	0.0975	0.0083	0.248	0.0534	0.1454	0.154	-0.0063	0.2934	0.0641
PiDGiN1_016_1_1_1_HE_Default setting_28062024.czi - Scene #1	e8b2c803-cd7b-44ee-94b8-67c70b72c613	PathCellObject		PathAnnotationObject	Polygon	13170.6	8922.8	0.7227	13.0548	14.69	0.7602	0.985	6.1442	2.68	29.8134	21.9618	0.7768	1	9.2162	4.0198	0.4378	1.0118	0.9903	0.5627	1.5584	0.241	0.4876	0.4844	0.2534	0.7346	0.1043	0.4155	0.3878	0.2534	0.6315	0.0973	0.719	0.6182	0.2534	1.5584	0.3155	0.2287	0.2301	0.1187	0.3512	0.0525	0.2345	0.2409	0.0738	0.3763	0.0524	0.2395	0.2477	0.0738	0.3654	0.0552	0.2319	0.2345	0.0738	0.3763	0.0525
